URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
bctech2123,https://insights.blackcoffer.com/design-and-develop-a-product-recommendation-engine-based-on-the-features-of-products/,19,4,0.6521738846880919,0.07931034455410226,59.3,40.3448275862069,39.85793103448276,29.0,117,290,2.586206896551724,10,6.662068965517242
bctech2124,https://insights.blackcoffer.com/population-and-community-survey-of-america/,1,3,-0.49999987500003124,0.03478260839319471,39.6,48.69565217391305,35.31826086956522,23.0,56,115,2.634782608695652,6,6.8
bctech2125,https://insights.blackcoffer.com/ai-based-algorithmic-trading-bot-for-forex/,10,3,0.5384614970414233,0.06435643532496814,28.636363636363637,58.91089108910891,35.01890189018902,18.363636363636363,119,202,3.242574257425743,0,8.128712871287128
bctech2126,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,1,11,-0.8333332638888947,0.030927834971835478,34.285714285714285,41.23711340206185,30.209131075110452,18.476190476190474,160,388,2.36340206185567,8,6.213917525773196
bctech2127,https://insights.blackcoffer.com/streamlined-equity-waterfall-calculation-and-deal-management-system/,27,16,0.25581394753921055,0.05534105526983133,31.022727272727273,49.80694980694981,32.33187083187084,17.65909090909091,387,777,2.6898326898326896,12,6.642213642213642
bctech2128,https://insights.blackcoffer.com/data-warehouse-to-google-data-studio-looker-dashboard/,12,3,0.5999999600000027,0.03333333325925926,33.09090909090909,47.77777777777778,32.34747474747475,20.454545454545453,215,450,2.76,5,7.135555555555555
bctech2129,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0,0,0.0,0.0,31.0,27.27272727272727,23.30909090909091,22.0,6,22,1.4090909090909092,1,5.590909090909091
bctech2130,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,3,1,0.49999987500003124,0.04255319103666818,17.285714285714285,56.38297872340425,29.467477203647412,13.428571428571429,53,94,2.904255319148936,0,7.276595744680851
bctech2131,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,5,0,0.99999980000004,0.060975609012492576,22.166666666666668,42.68292682926829,25.93983739837398,13.666666666666666,35,82,2.548780487804878,0,6.7317073170731705
bctech2132,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,5,5,0.0,0.09803921472510574,34.75,34.31372549019608,27.62549019607843,25.5,35,102,2.3333333333333335,1,6.411764705882353
bctech2133,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,4,3,0.1428571224489825,0.0985915479071613,13.0,56.33802816901409,27.735211267605635,10.142857142857142,40,71,2.5492957746478875,0,6.676056338028169
bctech2134,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,3,1,0.49999987500003124,0.05405405332359388,15.666666666666666,54.054054054054056,27.88828828828829,12.333333333333334,40,74,2.7837837837837838,0,7.3108108108108105
bctech2135,https://insights.blackcoffer.com/ner-task-using-bert-with-data-in-xml-format/,14,7,0.3333333174603182,0.06344410856965527,32.76190476190476,49.546827794561935,32.923493022586676,15.761904761904763,164,331,2.5891238670694863,23,6.806646525679758
bctech2136,https://insights.blackcoffer.com/healthcare-data-analysis/,1,0,0.9999990000010001,0.0099999999,25.142857142857142,53.0,31.257142857142856,14.285714285714286,53,100,2.67,4,6.56
bctech2137,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,4,8,-0.3333333055555579,0.03921568614635397,28.789473684210527,50.98039215686274,31.90794633642931,16.105263157894736,156,306,2.7287581699346406,3,6.65359477124183
bctech2138,https://insights.blackcoffer.com/equity-waterfalls-model-based-saas-application-for-real-estate-sector/,10,3,0.5384614970414233,0.08387096720083247,25.7,38.70967741935484,25.763870967741937,15.5,60,155,2.4193548387096775,1,6.458064516129032
bctech2139,https://insights.blackcoffer.com/crm-monday-com-via-zapier-to-power-bi-dashboard/,12,2,0.7142856632653098,0.06422018319165054,20.904761904761905,55.5045871559633,30.563739624290083,10.380952380952381,121,218,2.958715596330275,12,7.348623853211009
bctech2140,https://insights.blackcoffer.com/ai-solutions-for-foreign-exchange-an-automated-algo-trading-tool/,10,6,0.24999998437500096,0.0637450196663545,27.352941176470587,42.62948207171315,27.992969299273497,14.764705882352942,107,251,2.4780876494023905,10,6.597609561752988
bctech2141,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,4,0,0.9999997500000625,0.02040816316118284,23.933333333333334,45.40816326530612,27.73659863945578,13.066666666666666,89,196,2.63265306122449,1,6.8979591836734695
bctech2142,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,5,2,0.4285713673469475,0.035353535174982145,25.714285714285715,46.464646464646464,28.87157287157287,14.142857142857142,92,198,2.515151515151515,8,6.722222222222222
bctech2143,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,3,1,0.49999987500003124,0.025974025805363468,34.285714285714285,50.0,33.714285714285715,22.0,77,154,2.75974025974026,0,6.662337662337662
bctech2144,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,3,5,-0.24999996875000394,0.05161290289281998,51.2,45.16129032258064,38.54451612903226,31.0,70,155,2.6193548387096772,0,6.683870967741935
bctech2145,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,5,1,0.6666665555555741,0.04411764673442907,35.5,52.94117647058824,35.37647058823529,22.666666666666668,72,136,2.764705882352941,0,6.801470588235294
bctech2146,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,5,1,0.6666665555555741,0.041666666377314816,37.0,49.30555555555556,34.522222222222226,24.0,71,144,2.673611111111111,0,6.743055555555555
bctech2147,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,3,1,0.49999987500003124,0.027397260086320138,22.181818181818183,50.68493150684932,29.146699875467,13.272727272727273,74,146,2.6506849315068495,0,6.582191780821918
bctech2148,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,4,2,0.33333327777778704,0.04081632625295016,52.2,46.93877551020408,39.65551020408164,29.4,69,147,2.619047619047619,0,6.54421768707483
bctech2149,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,5,2,0.4285713673469475,0.047619047295108526,34.857142857142854,49.65986394557823,33.80680272108844,21.0,73,147,2.741496598639456,0,6.591836734693878
bctech2150,https://insights.blackcoffer.com/data-management-egeas/,16,3,0.684210490304711,0.07661290291688345,26.11764705882353,33.87096774193548,23.995445920303606,14.588235294117647,84,248,2.1451612903225805,2,6.096774193548387
bctech2151,https://insights.blackcoffer.com/qualtrics-api-integration-using-python/,14,11,0.11999999520000018,0.04553734053636186,19.040816326530614,36.6120218579235,22.261135273781647,11.204081632653061,201,549,2.4517304189435336,6,6.612021857923497
bctech2152,https://insights.blackcoffer.com/ai-agent-development-and-deployment-in-jina-ai/,10,10,0.0,0.05291005277007923,25.73913043478261,53.43915343915344,31.67131354957442,16.434782608695652,202,378,2.695767195767196,5,7.029100529100529
bctech2153,https://insights.blackcoffer.com/plaid-financial-analytics-a-data-driven-dashboard-to-generate-insights/,13,10,0.1304347769376184,0.039999999930434786,26.571428571428573,45.91304347826087,28.99378881987578,16.428571428571427,264,575,2.5078260869565216,3,6.551304347826087
bctech2154,https://insights.blackcoffer.com/etl-discovery-tool-using-llma-langchain-openai/,20,20,0.0,0.048076923019138317,21.923076923076923,49.15865384615385,28.43269230769231,12.8,409,832,2.640625,7,6.462740384615385
bctech2155,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,8,12,-0.1999999900000005,0.09852216700235386,28.928571428571427,41.37931034482759,28.12315270935961,14.5,84,203,2.502463054187192,14,6.438423645320197
bctech2156,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,0,0,0.0,0.0,132.0,39.80582524271845,68.72233009708738,103.0,41,103,2.6407766990291264,0,6.601941747572815
bctech2157,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,2,0,0.99999950000025,0.02564102531229455,19.0,35.8974358974359,21.95897435897436,11.142857142857142,28,78,2.5384615384615383,1,6.5256410256410255
